X,Y,Z
-0.34940883376579185,-0.15219037280225334,1.0
-0.3498830522417969,-0.15229353335207163,1.0
-0.34981782828048325,-0.15218629185130506,1.0
-0.3673402681129056,-0.161978279597357,1.0
-0.3673402681129056,-0.161978279597357,1.0
-0.3673402681129056,-0.161978279597357,1.0
-0.36772452718018256,-0.16211760599920677,1.0
-0.36779542927049313,-0.16207843372447805,1.0
-0.3680895364853271,-0.16214966855136315,1.0
-0.367724463954369,-0.16197951867388938,1.0
-0.36797062987105467,-0.16203334275541714,1.0
-0.36824463006638597,-0.16209721356841877,1.0
-0.36860207230785647,-0.16231636784325298,1.0
-0.36887973012819875,-0.16246164315628586,1.0
-0.377371055522573,-0.17399740231759264,1.0
-0.377371055522573,-0.17399740231759264,1.0
-0.3773882683438907,-0.17399794630034138,1.0
-0.37745256136126554,-0.17400684775571795,1.0
-0.3777050472951462,-0.17408843633641446,1.0
-0.37782372480496723,-0.17410090217835306,1.0
-0.37772923201897013,-0.17405620216994766,1.0
-0.3777264297244359,-0.17404176745322386,1.0
-0.377775064629631,-0.17405855164873119,1.0
-0.37764473268183285,-0.17399295635157097,1.0
-0.38861774588659553,-0.15405897637481514,1.0
-0.3915507541314838,-0.1487734570405267,1.0
-0.3915507541314838,-0.1487734570405267,1.0
-0.39160141039483276,-0.14879663272662746,1.0
-0.39150748603452584,-0.14876370857251453,1.0
-0.39136592979129686,-0.14869283413985224,1.0
-0.39181900205070697,-0.14891813081012317,1.0
-0.3922243998907716,-0.1491029224896222,1.0
-0.3923816922630945,-0.1491564075043913,1.0
-0.39258224732424524,-0.1492224175026473,1.0
-0.39266128472381023,-0.14922995329058342,1.0
-0.3711984028371383,-0.1674705441705051,1.0
-0.3711984028371383,-0.1674705441705051,1.0
-0.3711984028371383,-0.1674705441705051,1.0
-0.37124085490115843,-0.1674704474673414,1.0
-0.37130592765953274,-0.16744803721539958,1.0
-0.37141488371598574,-0.16743201583320166,1.0
-0.3715145749069015,-0.16741378487239977,1.0
-0.3716149139285739,-0.1673889971284087,1.0
-0.3717785851882548,-0.16738566872953686,1.0
-0.3719789268256853,-0.16739755910013754,1.0
-0.37214770723061197,-0.16738717148694338,1.0
-0.37724831968200323,-0.15863066014454108,1.0
-0.37724831968200323,-0.15863066014454108,1.0
-0.37695759391135586,-0.15869473694824188,1.0
-0.37679052572725713,-0.15874385851502992,1.0
-0.3768365845691182,-0.15875995794384645,1.0
-0.376901282856125,-0.15876021347176872,1.0
-0.37698442684549743,-0.1587502232460225,1.0
-0.3771199161126948,-0.158794530318348,1.0
-0.37722939096360425,-0.15882400660011253,1.0
-0.3773036128368753,-0.158813405810586,1.0
-0.3774099555935371,-0.15880605607679676,1.0
-0.376215731157418,-0.15754603447809035,1.0
-0.3762156989360415,-0.1575461341993588,1.0
-0.37645107640517855,-0.15768881804899715,1.0
-0.37668606714323144,-0.15780912516661805,1.0
-0.37681641117468134,-0.15784739351832522,1.0
-0.3769081825922056,-0.1578516087731321,1.0
-0.37701191694436925,-0.1578563150092488,1.0
-0.37713601703210453,-0.15786626630715994,1.0
-0.3771677279511963,-0.15793733296265589,1.0
-0.37720255067114855,-0.15801249670659856,1.0
-0.35350042546096033,-0.15428448003994788,1.0
-0.34530841064698903,-0.15298998735584646,1.0
-0.34529004813729836,-0.1529838571366574,1.0
-0.345326478848467,-0.1529953544231667,1.0
-0.3454091526121739,-0.15301147943987659,1.0
-0.34549332129285265,-0.15301561085377224,1.0
-0.34560043229219933,-0.15302240688662805,1.0
-0.345721521072976,-0.15303264029738084,1.0
-0.34576339858400024,-0.15303456173163266,1.0
-0.34580129981582175,-0.15304776260742992,1.0
-0.34589357605986865,-0.15306810124698655,1.0
-0.33464214529412045,-0.1506460665829915,1.0
-0.3346126282837913,-0.1506397167217559,1.0
-0.33463345859592486,-0.1506379058692442,1.0
-0.3344935572694869,-0.15064258293820232,1.0
-0.3343622434348091,-0.15067213758458375,1.0
-0.3343926980022515,-0.15070550608625244,1.0
-0.3344809228791825,-0.15072387361705386,1.0
-0.33458352927643353,-0.15073486796622892,1.0
-0.33453390987709986,-0.15068599524952153,1.0
-0.33447877905361667,-0.15063258547604252,1.0
-0.3345704521742706,-0.15063212219970168,1.0
-0.3660889307586011,-0.1188852503828789,1.0
-0.3660889307586011,-0.1188852503828789,1.0
-0.3661022595346192,-0.11888613021749694,1.0
-0.3661684139677468,-0.11889508851376607,1.0
-0.36617449864228047,-0.118945464991704,1.0
-0.36618040569330096,-0.1190408338801503,1.0
-0.3662585277468762,-0.11910955662894152,1.0
-0.3663166919685909,-0.11913547147924342,1.0
-0.3663669705636206,-0.11914565764390084,1.0
-0.36629193982914204,-0.11910089923306444,1.0
-0.3661984691591583,-0.11904504097239121,1.0
-0.3575795172701291,-0.16546658098021916,1.0
-0.3575795172701291,-0.16546658098021916,1.0
-0.35763613187481835,-0.16549489039750453,1.0
-0.357731383507371,-0.165535306974104,1.0
-0.35781476855823413,-0.1655569819803424,1.0
-0.3578568327881501,-0.16558914008645198,1.0
-0.3578799586266634,-0.16564268639020663,1.0
-0.35794424003788,-0.16568237628021987,1.0
-0.35798116250712014,-0.1656915614954465,1.0
-0.358002654764314,-0.16568663995462796,1.0
-0.3716081190354921,-0.152004556610709,1.0
-0.3820765172581772,-0.14147427354006992,1.0
-0.3820771168550426,-0.1414743191666029,1.0
-0.3821270368688615,-0.14152525466534738,1.0
-0.3822182164212063,-0.14160719022346746,1.0
-0.3822770760209254,-0.14163989338800798,1.0
-0.3822048237321028,-0.1416004827347801,1.0
-0.3820785816403754,-0.14153081801819956,1.0
-0.3821242991220766,-0.14153295985549896,1.0
-0.38223851593665104,-0.1415946329606016,1.0
-0.38240078600755817,-0.1417042108517046,1.0
-0.3734077340683582,-0.15276875345366492,1.0
-0.3692103365082806,-0.15788484062998043,1.0
-0.3692121793289341,-0.1578835421553033,1.0
-0.36922267698972205,-0.15787709400485705,1.0
-0.3692726008043468,-0.15792532127469372,1.0
-0.36935475466306666,-0.158036649341585,1.0
-0.3694016378554286,-0.15807110345745146,1.0
-0.3693636582102545,-0.15804743479794636,1.0
-0.3692639199658808,-0.15798817744161542,1.0
-0.36930386830105966,-0.15798279804919335,1.0
-0.3693341338806772,-0.15802994797663794,1.0
-0.3679439403467067,-0.17748350202656582,1.0
-0.3679439403467067,-0.17748350202656582,1.0
-0.3679152906321895,-0.17747211407076668,1.0
-0.36788027210969015,-0.1774568740663035,1.0
-0.3679753783160176,-0.17751476877818284,1.0
-0.3681290209904546,-0.1776313881360979,1.0
-0.36820053069768643,-0.17768096267068256,1.0
-0.36821875194750603,-0.17769626955496498,1.0
-0.36818158997125183,-0.17768367016141695,1.0
-0.36808356640197193,-0.1776440370359733,1.0
-0.3681291238353061,-0.1776872321084636,1.0
-0.3690561823241228,-0.17762581468923133,1.0
-0.3690561823241228,-0.17762581468923133,1.0
-0.36905873734974026,-0.17762890405567522,1.0
-0.3690160600155435,-0.1776175479937162,1.0
-0.36891219082623644,-0.177580557962133,1.0
-0.3689828541180373,-0.17761222328922666,1.0
-0.36913389206716846,-0.17766446442665662,1.0
-0.3691804883995878,-0.1776784877457731,1.0
-0.36919631953173115,-0.1776812211010238,1.0
-0.3691650027475772,-0.17766450170337522,1.0
-0.3693437802505191,-0.1683789493844977,1.0
-0.369845920376703,-0.14907684439727265,1.0
-0.369845920376703,-0.14907684439727265,1.0
-0.369845049079162,-0.1490766145384821,1.0
-0.3698404491068058,-0.14907489556397913,1.0
-0.36980652523543905,-0.14906037387677318,1.0
-0.3697295513228237,-0.14902902071654445,1.0
-0.3697737575245542,-0.14906048652675374,1.0
-0.3698176658711547,-0.149119096090377,1.0
-0.3698319469089435,-0.14913891324757644,1.0
-0.36984504892683506,-0.1491482760075089,1.0
-0.37244180016548334,-0.14711641080291493,1.0
-0.37719692486789863,-0.1433417774104041,1.0
-0.37719742900041264,-0.14334211861274904,1.0
-0.3772022844777974,-0.1433443065679958,1.0
-0.3772126957577307,-0.14334662761389727,1.0
-0.3772067145545278,-0.14333973759521068,1.0
-0.3771751569340542,-0.1433221853780573,1.0
-0.37712247984042085,-0.14329419171400581,1.0
-0.3771395631728583,-0.143296695766422,1.0
-0.3771563665227133,-0.14330526580555747,1.0
-0.37717894396537693,-0.14330862798083732,1.0
-0.37063969641557654,-0.13112880184272202,1.0
-0.3665681427241902,-0.12357316505717897,1.0
-0.36656934784655265,-0.1235725606956517,1.0
-0.36658874614813314,-0.12357461349791787,1.0
-0.3666658929959126,-0.12359542557327818,1.0
-0.3667502025093533,-0.12359988284921242,1.0
-0.3667745801141434,-0.12358889127992256,1.0
-0.3667576340360849,-0.1235637266754217,1.0
-0.3666772356242007,-0.12351626943458738,1.0
-0.366760314394053,-0.12355202248644082,1.0
-0.3667673879252824,-0.1235463581077556,1.0
-0.3613311134251787,-0.14663603134562275,1.0
-0.3613302258623156,-0.1466345840074872,1.0
-0.36131125666901776,-0.14661777533254294,1.0
-0.3612533624445922,-0.1465926071817224,1.0
-0.3612697708416449,-0.14666442204983587,1.0
-0.3612857674778204,-0.1466826241915299,1.0
-0.3612773759032002,-0.14667495886510096,1.0
-0.36130598960189136,-0.14667590553769738,1.0
-0.3613182287343035,-0.14666600907972682,1.0
-0.3612599861257225,-0.14664020131523026,1.0
-0.36269815118713905,-0.14731078438386025,1.0
-0.3726349405689836,-0.15151335399505672,1.0
-0.37263435043261606,-0.15151255312262413,1.0
-0.37262962007901923,-0.15150504799168707,1.0
-0.3726297802416156,-0.15149839002427423,1.0
-0.372605900888952,-0.15150576884653544,1.0
-0.3726308983439935,-0.15152232169730628,1.0
-0.37264396647269105,-0.1515264772403898,1.0
-0.37265363943696056,-0.15152581842476476,1.0
-0.3726923913185362,-0.15153756936424845,1.0
-0.37267663132382667,-0.1515266890644852,1.0
-0.3726337394349728,-0.15018837915002692,1.0
-0.3729238782302051,-0.13900202919474725,1.0
-0.3729259339876962,-0.139003344962508,1.0
-0.37295487825606294,-0.13902181988719398,1.0
-0.3729674169918291,-0.1390286081043386,1.0
-0.37302984172105397,-0.13905601206247376,1.0
-0.37296835838188436,-0.13905015578897983,1.0
-0.3729770781919357,-0.13906149433780934,1.0
-0.3729810094084571,-0.13906283338661674,1.0
-0.37299396462134116,-0.1390678916337703,1.0
-0.3730135001535796,-0.13907705992152852,1.0
-0.37292648130284384,-0.1397272193999195,1.0
-0.3673160617790518,-0.17234767071608648,1.0
-0.3673139542442104,-0.17234804790387115,1.0
-0.3673168370156066,-0.17235612476619655,1.0
-0.36731147034575273,-0.1723556493363525,1.0
-0.3673334898554078,-0.17236827648577557,1.0
-0.36733449110676913,-0.1723721916580514,1.0
-0.3673326853925042,-0.1723919729719301,1.0
-0.367364024372729,-0.17241511242646423,1.0
-0.3673726760862201,-0.17242649472650307,1.0
-0.3673775055987746,-0.17243313040925856,1.0
-0.367261013888603,-0.16887810311632634,1.0
-0.366674730596538,-0.15426065882371054,1.0
-0.3666585279562046,-0.15426609840961547,1.0
-0.3666791729940162,-0.1542944835739356,1.0
-0.3666638364230923,-0.15429854912912877,1.0
-0.36662156367879734,-0.15428676068888503,1.0
-0.3666199076848768,-0.15428860810683254,1.0
-0.3666465282728204,-0.15430265398939835,1.0
-0.36669728037134586,-0.15432712114471914,1.0
-0.3667648436755173,-0.15435222503837476,1.0
-0.36677789581726183,-0.1543530355180508,1.0
-0.3577591122743576,-0.16586113690137994,1.0
-0.3577591122743576,-0.16586113690137994,1.0
-0.3577775299961808,-0.16586520733727483,1.0
-0.35776578911695384,-0.16586998466163616,1.0
-0.3577806393941954,-0.1658813844839796,1.0
-0.35780038843842266,-0.16588860167423436,1.0
-0.3578146861266555,-0.165891718443115,1.0
-0.357811140298311,-0.16588804502720744,1.0
